id,npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id,created_at,conquered,conqueror_type,adjacent_own,adjacent_other
1122,北西砦1438,未攻略,4,-312,2,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1123,北西砦1439,未攻略,3,-348,0,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1124,北西砦144,未攻略,3,-180,352,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1125,北西砦145,未攻略,5,-177,397,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1126,北西砦163,未攻略,3,-194,243,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1127,北西砦164,未攻略,1,-196,285,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1128,北西砦165,未攻略,1,-198,334,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1129,北西砦166,未攻略,3,-195,377,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1130,北西砦185,未攻略,1,-222,45,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1131,北西砦186,未攻略,3,-217,90,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1132,北西砦187,未攻略,2,-222,133,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1133,北西砦188,未攻略,5,-216,177,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1134,北西砦189,未攻略,2,-216,220,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1135,北西砦190,未攻略,2,-219,264,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1136,北西砦191,未攻略,3,-220,308,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1137,北西砦192,未攻略,1,-217,352,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1138,北西砦193,未攻略,1,-222,397,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1139,北西砦2,未攻略,2,-2,354,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1140,北西砦211,未攻略,4,-246,18,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1141,北西砦212,未攻略,1,-240,70,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1142,北西砦213,未攻略,1,-245,112,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1143,北西砦214,未攻略,4,-243,154,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1144,北西砦215,未攻略,5,-244,201,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1145,北西砦216,未攻略,1,-246,240,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1146,北西砦217,未攻略,1,-242,289,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1147,北西砦218,未攻略,3,-238,331,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1148,北西砦219,未攻略,1,-239,377,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1149,北西砦23,未攻略,3,-46,217,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1150,北西砦238,未攻略,2,-260,44,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1151,北西砦239,未攻略,1,-268,85,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1152,北西砦24,未攻略,4,-42,265,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1153,北西砦240,未攻略,2,-267,130,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1154,北西砦241,未攻略,2,-267,176,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1155,北西砦242,未攻略,2,-267,222,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1156,北西砦243,未攻略,2,-266,262,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1157,北西砦244,未攻略,4,-262,312,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1158,北西砦245,未攻略,2,-260,352,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1159,北西砦246,未攻略,1,-266,396,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1160,北西砦25,未攻略,3,-48,312,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1161,北西砦26,未攻略,1,-41,350,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1162,北西砦264,未攻略,2,-287,21,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1163,北西砦265,未攻略,3,-287,68,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1164,北西砦266,未攻略,5,-284,114,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1165,北西砦267,未攻略,1,-289,158,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1166,北西砦268,未攻略,1,-285,200,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1167,北西砦269,未攻略,2,-289,241,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1168,北西砦27,未攻略,2,-44,393,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1169,北西砦270,未攻略,3,-290,288,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1170,北西砦271,未攻略,4,-286,334,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1171,北西砦272,未攻略,1,-286,376,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1172,北西砦293,未攻略,3,-304,47,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1173,北西砦294,未攻略,2,-309,89,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1174,北西砦295,未攻略,3,-305,136,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1175,北西砦296,未攻略,4,-310,175,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1176,北西砦297,未攻略,2,-309,218,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1177,北西砦298,未攻略,5,-306,265,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1178,北西砦299,未攻略,2,-306,307,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1179,北西砦300,未攻略,2,-306,350,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1180,北西砦301,未攻略,1,-308,398,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1181,北西砦322,未攻略,1,-333,20,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1182,北西砦323,未攻略,1,-333,64,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1183,北西砦324,未攻略,2,-332,113,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1184,北西砦325,未攻略,2,-333,151,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1185,北西砦326,未攻略,2,-328,194,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1186,北西砦327,未攻略,5,-326,240,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1187,北西砦328,未攻略,1,-331,285,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1188,北西砦329,未攻略,3,-333,331,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1189,北西砦330,未攻略,5,-334,377,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1190,北西砦351,未攻略,4,-348,45,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1191,北西砦352,未攻略,3,-354,87,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1192,北西砦353,未攻略,1,-350,128,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1193,北西砦354,未攻略,2,-350,179,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1194,北西砦355,未攻略,3,-356,222,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1195,北西砦356,未攻略,2,-353,268,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1196,北西砦357,未攻略,2,-355,308,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1197,北西砦358,未攻略,2,-355,349,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1198,北西砦359,未攻略,3,-348,395,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1199,北西砦38,未攻略,5,-68,246,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1200,北西砦380,未攻略,2,-374,22,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1201,北西砦381,未攻略,2,-378,63,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1202,北西砦382,未攻略,3,-377,112,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1203,北西砦383,未攻略,4,-376,156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1204,北西砦384,未攻略,4,-375,194,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1205,北西砦385,未攻略,2,-372,245,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1206,北西砦386,未攻略,5,-373,289,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1207,北西砦387,未攻略,2,-370,334,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1208,北西砦388,未攻略,3,-371,370,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1209,北西砦39,未攻略,4,-64,286,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1210,北西砦40,未攻略,2,-67,334,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1211,北西砦409,未攻略,1,-398,46,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1212,北西砦41,未攻略,1,-70,376,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1213,北西砦410,未攻略,3,-400,84,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1214,北西砦411,未攻略,1,-392,130,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1215,北西砦412,未攻略,3,-392,172,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1216,北西砦413,未攻略,1,-394,220,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1217,北西砦414,未攻略,1,-395,265,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1218,北西砦415,未攻略,2,-394,311,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1219,北西砦416,未攻略,1,-393,350,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1220,北西砦417,未攻略,2,-399,394,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1221,北西砦54,未攻略,2,-87,224,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1222,北西砦55,未攻略,2,-84,267,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1223,北西砦56,未攻略,4,-90,305,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1224,北西砦57,未攻略,1,-86,356,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1225,北西砦58,未攻略,1,-89,396,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1226,北西砦7,未攻略,3,-23,241,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1227,北西砦73,未攻略,2,-111,243,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1228,北西砦74,未攻略,4,-112,289,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1229,北西砦75,未攻略,2,-112,329,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1230,北西砦76,未攻略,4,-114,372,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1231,北西砦8,未攻略,2,-21,288,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1232,北西砦9,未攻略,3,-25,329,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1233,北西砦92,未攻略,2,-132,217,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1234,北西砦93,未攻略,4,-129,260,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1235,北西砦94,未攻略,1,-129,311,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1236,北西砦95,未攻略,5,-133,350,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1237,北西砦96,未攻略,2,-135,398,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1238,北東砦1,未攻略,5,20,243,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1239,北東砦111,未攻略,3,152,243,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1240,北東砦112,未攻略,1,157,287,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1241,北東砦113,未攻略,4,157,332,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1242,北東砦114,未攻略,1,154,371,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1243,北東砦135,未攻略,2,174,219,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1244,北東砦136,未攻略,3,172,264,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1245,北東砦137,未攻略,3,175,308,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1246,北東砦138,未攻略,1,174,353,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1247,北東砦139,未攻略,4,173,393,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1248,北東砦1432,未攻略,2,223,2,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1249,北東砦1433,未攻略,3,354,1,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1250,北東砦1439,未攻略,3,2,220,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1251,北東砦1440,未攻略,2,3,304,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1252,北東砦1441,未攻略,1,0,395,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1253,北東砦157,未攻略,3,197,243,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1254,北東砦158,未攻略,1,197,288,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1255,北東砦159,未攻略,5,194,332,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1256,北東砦160,未攻略,3,199,373,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1257,北東砦17,未攻略,2,41,223,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1258,北東砦179,未攻略,3,224,47,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1259,北東砦18,未攻略,3,44,261,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1260,北東砦180,未攻略,2,224,92,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1261,北東砦181,未攻略,1,216,134,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1262,北東砦182,未攻略,2,217,178,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1263,北東砦183,未攻略,3,220,224,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1264,北東砦184,未攻略,5,217,264,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1265,北東砦185,未攻略,1,219,311,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1266,北東砦186,未攻略,2,223,356,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1267,北東砦187,未攻略,4,223,394,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1268,北東砦19,未攻略,3,45,308,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1269,北東砦2,未攻略,4,22,282,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1270,北東砦20,未攻略,5,41,353,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1271,北東砦205,未攻略,4,243,23,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1272,北東砦206,未攻略,1,243,69,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1273,北東砦207,未攻略,5,238,110,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1274,北東砦208,未攻略,2,241,158,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1275,北東砦209,未攻略,3,238,197,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1276,北東砦21,未攻略,1,44,399,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1277,北東砦210,未攻略,4,246,241,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1278,北東砦211,未攻略,1,243,282,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1279,北東砦212,未攻略,5,246,333,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1280,北東砦213,未攻略,2,241,375,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1281,北東砦232,未攻略,2,261,46,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1282,北東砦233,未攻略,3,261,87,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1283,北東砦234,未攻略,3,260,129,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1284,北東砦235,未攻略,2,267,179,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1285,北東砦236,未攻略,2,262,220,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1286,北東砦237,未攻略,3,268,266,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1287,北東砦238,未攻略,3,268,310,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1288,北東砦239,未攻略,2,266,350,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1289,北東砦240,未攻略,3,268,395,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1290,北東砦258,未攻略,5,287,23,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1291,北東砦259,未攻略,3,283,62,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1292,北東砦260,未攻略,2,283,112,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1293,北東砦261,未攻略,3,282,158,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1294,北東砦262,未攻略,4,282,199,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1295,北東砦263,未攻略,2,284,241,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1296,北東砦264,未攻略,2,289,286,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1297,北東砦265,未攻略,1,288,327,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1298,北東砦266,未攻略,4,290,376,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1299,北東砦287,未攻略,1,310,45,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1300,北東砦288,未攻略,4,306,92,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1301,北東砦289,未攻略,3,304,131,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1302,北東砦290,未攻略,1,305,174,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1303,北東砦291,未攻略,4,308,222,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1304,北東砦292,未攻略,3,308,267,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1305,北東砦293,未攻略,3,311,308,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1306,北東砦294,未攻略,3,304,350,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1307,北東砦295,未攻略,4,308,393,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1308,北東砦3,未攻略,1,19,334,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1309,北東砦316,未攻略,2,326,25,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1310,北東砦317,未攻略,2,327,68,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1311,北東砦318,未攻略,3,331,106,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1312,北東砦319,未攻略,2,332,154,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1313,北東砦32,未攻略,2,64,241,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1314,北東砦320,未攻略,1,328,200,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1315,北東砦321,未攻略,1,331,245,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1316,北東砦322,未攻略,1,331,290,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1317,北東砦323,未攻略,1,328,329,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1318,北東砦324,未攻略,2,328,376,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1319,北東砦33,未攻略,1,68,287,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1320,北東砦34,未攻略,1,67,327,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1321,北東砦345,未攻略,2,353,47,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1322,北東砦346,未攻略,1,353,89,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1323,北東砦347,未攻略,3,352,135,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1324,北東砦348,未攻略,1,354,177,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1325,北東砦349,未攻略,1,353,216,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1326,北東砦35,未攻略,2,67,374,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1327,北東砦350,未攻略,3,354,261,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1328,北東砦351,未攻略,5,352,305,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1329,北東砦352,未攻略,3,355,349,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1330,北東砦353,未攻略,2,354,396,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1331,北東砦374,未攻略,2,373,24,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1332,北東砦375,未攻略,4,372,69,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1333,北東砦376,未攻略,2,378,112,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1334,北東砦377,未攻略,2,370,158,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1335,北東砦378,未攻略,2,376,201,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1336,北東砦379,未攻略,1,375,245,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1337,北東砦380,未攻略,2,372,288,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1338,北東砦381,未攻略,1,378,329,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1339,北東砦382,未攻略,2,371,377,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1340,北東砦4,未攻略,1,18,376,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1341,北東砦403,未攻略,3,395,46,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1342,北東砦404,未攻略,3,396,90,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1343,北東砦405,未攻略,5,395,135,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1344,北東砦406,未攻略,1,392,175,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1345,北東砦407,未攻略,5,393,217,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1346,北東砦408,未攻略,5,392,267,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1347,北東砦409,未攻略,1,394,307,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1348,北東砦410,未攻略,2,397,356,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1349,北東砦411,未攻略,1,393,399,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1350,北東砦48,未攻略,2,87,218,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1351,北東砦49,未攻略,5,90,263,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1352,北東砦50,未攻略,2,87,308,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1353,北東砦51,未攻略,5,84,348,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1354,北東砦52,未攻略,4,85,397,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1355,北東砦67,未攻略,5,112,242,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1356,北東砦68,未攻略,4,112,287,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1357,北東砦69,未攻略,1,109,333,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1358,北東砦70,未攻略,1,109,370,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1359,北東砦86,未攻略,1,136,224,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1360,北東砦87,未攻略,1,133,260,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1361,北東砦88,未攻略,2,134,307,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1362,北東砦89,未攻略,2,130,352,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1363,北東砦90,未攻略,3,130,396,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1364,洛陽：南西砦125,未攻略,2,-12,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1365,洛陽：南西砦126,未攻略,2,-36,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1366,洛陽：南西砦127,未攻略,2,-48,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1367,洛陽：南西砦128,未攻略,2,-60,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1368,洛陽：南西砦129,未攻略,2,-84,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1369,洛陽：南西砦130,未攻略,2,-96,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1370,洛陽：南西砦131,未攻略,2,-108,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1371,洛陽：南西砦132,未攻略,2,-132,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1372,洛陽：南西砦133,未攻略,2,-144,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1373,洛陽：南西砦134,未攻略,2,-156,-156,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1374,洛陽：南西砦164,未攻略,2,-156,-12,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1375,洛陽：南西砦165,未攻略,2,-156,-36,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1376,洛陽：南西砦166,未攻略,2,-156,-48,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1377,洛陽：南西砦167,未攻略,2,-156,-60,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1378,洛陽：南西砦168,未攻略,2,-156,-84,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1379,洛陽：南西砦169,未攻略,2,-156,-96,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1380,洛陽：南西砦170,未攻略,2,-156,-108,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1381,洛陽：南西砦171,未攻略,2,-156,-132,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1382,洛陽：南西砦172,未攻略,2,-156,-144,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
1383,洛陽：南西砦200,未攻略,3,-12,-132,,,,,,,,e1,2026-02-22 15:20:27.828105+00,,,,
